ImageName,EN,MI,FMI,SCD,Qabf,SF,SSIM,MS_SSIM,VIF,VIFF,SD,MLI,AG,PSNR
10018.png,5.53279946783766,3.00507039231733,0.832113374510006,0.749422459748962,0.804386934041043,16.0349127939264,0.480364036381978,0.894351954826839,0.450040839329906,0.398304216579802,39.080499633608,0.0103693708206787,5.20251952511546,69.8410079877709
11010.png,5.86978561876056,3.33215954464307,0.848544371646391,0.703670183931045,0.770217534403238,16.4485955618066,0.434275447612984,0.895165275338377,0.45344073616613,0.416571821444279,52.2080871310579,0.00888954561950303,5.18725764348978,68.5485386636747
11013.png,5.71549304502079,3.29488512483667,0.8614483028298,0.724530608772597,0.769206180108312,14.7111928218006,0.420364831429008,0.906947206430674,0.483329679704571,0.447019273934251,47.8322247650395,0.0101795762400957,4.51100382738377,68.4102553578678
15009.png,4.85286495467937,2.66314578764269,0.840421902630462,0.798819230120452,0.813878818575508,16.9543179473202,0.582374864460645,0.890029181904559,0.501633094953948,0.456524235096859,42.3569434406255,0.00828673871345926,5.1290723822825,67.9338215731535
15012.png,4.78678314247472,2.95339707432595,0.844327946151994,0.738005928341617,0.780382269609902,16.9396718273303,0.636256754037112,0.886625228637661,0.451403604828236,0.434230813088156,45.9368899349896,0.00879146698251362,4.78311257529353,69.1300903425573
18017.png,5.04502720710494,2.8313621439769,0.83870150573462,0.673933607640849,0.819335904066765,21.0917953887427,0.498270550122596,0.882471517948513,0.457633744008048,0.467231818042523,49.5867892565157,0.00152324989508325,6.34381766260317,67.1724700459973
18028.png,4.63245924596091,2.79392310369298,0.855128947809165,0.706159688045023,0.791040695506894,18.5191838796592,0.578321615458871,0.894610059232034,0.434443493009182,0.458244555644534,51.5395100469161,0.00432588428091066,5.01677512371781,66.5311453359666
21014.png,4.26654612467968,2.97640919649544,0.872255397104172,0.616094859778712,0.754340788747783,13.6706466885204,0.731982633564256,0.93016646924864,0.491879707182745,0.48809288793895,47.5536038346102,0.00817770335019679,3.46403809476538,71.373085793464
22010.png,4.62081407021502,2.51404402897432,0.838671346730535,0.705823374088332,0.811186498728554,20.1698220570665,0.651098540653328,0.87468270454939,0.434706594374355,0.429579888333759,45.8715231973058,0.00466827496001157,5.77886621601885,66.7535872925667
25014.png,5.2245824801064,2.93631808190058,0.841606248567958,0.714621205759887,0.795640061400743,18.6562045315897,0.596827799331423,0.887533466044101,0.45081531001126,0.456544653683624,47.9652488125044,0.00767354681438601,5.65939746112457,67.1563284369201
25018.png,4.94823757232854,2.90712395109954,0.84069937806679,0.638056392678019,0.781539946512918,17.8823248738009,0.650331545364669,0.89150142527558,0.442241738457875,0.434119983671126,45.6307938949608,0.00805037334969599,5.12850538044857,68.1311863549106
28011.png,4.12109060837237,2.88810901599067,0.867365128065303,0.825082841743361,0.743927071960083,15.3019456423416,0.732601837181278,0.913001832843709,0.435582834630451,0.433290057125042,50.4963003607812,0.0067891125866919,3.72968819504099,67.4665901517929
29011.png,5.08034923908684,3.16407679101249,0.834967739057732,0.696516457554687,0.792472985750356,19.7374541313776,0.562596138319394,0.887244993601651,0.452439184669539,0.460755285426708,52.4666303513866,0.00867812165200415,5.6767013904775,68.0381631425909
3015.png,4.97581798936468,2.75678939449957,0.838652193124122,0.665085320182852,0.832725962597017,24.0450054177415,0.533025830104859,0.878454359911518,0.417819799308761,0.429220152780569,52.5333194093782,0.00398545170524194,7.12528957795886,67.3671505324701
35007.png,4.27262024914781,2.67843764481459,0.840937475626657,0.668553040408962,0.775683769353266,16.1147862469322,0.699082164167481,0.912927686409403,0.419913142483206,0.448660727938744,52.10311166391,0.00604477071875349,4.3339372136272,69.283582789113
35010.png,4.3359745334699,2.81974957967893,0.863996357251957,0.770835030420206,0.762161483777047,16.9040372904134,0.704815867968848,0.916641253961658,0.398606943611707,0.404360581764889,51.8129844779486,0.00618235149385147,4.24966659819596,69.1161744705083
36023.png,3.72992286959323,2.48541583858985,0.859075937024984,0.738212833760287,0.803654664356703,17.6698506310475,0.689790350976344,0.93304744608222,0.434476542311633,0.466230941186139,46.3765543326097,0.00712740662175735,4.34114384283827,70.1870495402856
36034.png,3.32811662175828,2.4204123825031,0.872490701709937,0.710187367954557,0.776733014362607,15.0778331971662,0.788446013591974,0.943002799986144,0.450064543208298,0.496154072376258,46.4570272719499,0.0062618106974108,3.31586545288905,70.5988443385364
40022.png,4.94712272474416,3.0397074364404,0.835375756900222,0.687515306549164,0.824146100061598,21.2231534567099,0.560212750062441,0.900888911209201,0.471435625340274,0.475456314147825,47.4201426860115,0.00924089564518973,6.01639190517238,69.2814398210935
40031.png,5.17575843322447,3.36888730348988,0.840043252596314,0.801778448355739,0.78777043099664,19.7175202958599,0.535047711497206,0.89565409498667,0.436571935617429,0.417408244472636,50.5506873090108,0.0105406890278748,5.49032334765513,68.7417364953144
4010.png,5.23168000048619,2.72685851367145,0.83879910652694,0.744329407249353,0.797425935019342,16.1221806510806,0.489883026018816,0.889125823358082,0.491940315463694,0.457262007324458,38.7729819518023,0.00776407604396753,5.16514196218071,68.5980551692577
