ImageName,EN,MI,FMI,SCD,Qabf,SF,SSIM,MS_SSIM,VIF,VIFF,SD,MLI,AG,PSNR
10018.png,5.54813147091605,3.02194940503671,0.830421430288092,0.761024418973072,0.799177563984544,15.8342416212646,0.480740864642633,0.893449187745891,0.450342767870565,0.397660997640835,39.1501115022421,0.00494226510152213,5.15901542976431,69.8523069056296
11010.png,5.87958881757879,3.34982912126711,0.847650171144692,0.712345779240507,0.766412210481966,16.2354587088044,0.434636617250415,0.894606372496756,0.454270534211087,0.416630069429829,52.2801342961697,0.00553699513278115,5.14804056223874,68.5577682615778
11013.png,5.72745018723377,3.31466640697371,0.861766668653244,0.733824336464689,0.767482149081953,14.5697669741617,0.420700413591744,0.907235646092238,0.484538058864632,0.448143615146489,47.9197714271087,0.00684438472863453,4.49383041734211,68.4165323145237
15009.png,4.87198083206106,2.68843476524843,0.840298890698772,0.808714095699923,0.812079935113348,16.8647290820162,0.582869321166831,0.889703102697165,0.502319335846065,0.456944970012669,42.4548835242951,0.00402369307291019,5.1118339954703,67.9381512720397
15012.png,4.81826698682101,2.99786935656343,0.843896605168859,0.747356134118729,0.77915133137861,16.8376474766821,0.637769002867158,0.886536569728688,0.452424164483639,0.434822013544465,46.0228024134172,0.00447579490117445,4.76656831392,69.136872313376
18017.png,5.05764927264465,2.83952165389364,0.838425844123717,0.678919239891447,0.81760095720167,20.9444069672737,0.498488938013652,0.881901583759394,0.458038442365257,0.466915917903484,49.6267636703894,0.000442578748659185,6.31546179251751,67.1781426615052
18028.png,4.64877859885922,2.81182568982967,0.855954343593425,0.709977720834575,0.788765285801283,18.3293876658737,0.578559945757974,0.894266976248141,0.434627498591002,0.457819234284305,51.5659353162334,0.00253210623089829,4.98917732574699,66.5365253585734
21014.png,4.27781562145531,2.99921945404984,0.871978879601377,0.629953184062877,0.749214562467819,13.466184045419,0.731765652976261,0.929853429276885,0.492577430296511,0.487703563895093,47.6497329065692,0.00377643612032137,3.42917740250813,71.3855066368725
22010.png,4.64455222180185,2.54190829623277,0.838721556214419,0.71263049053182,0.810169500983615,20.0860991403625,0.651312961091057,0.874446169718201,0.434930560956254,0.42981756669157,45.9532787459188,0.00178241038269588,5.76303160115088,66.756971339457
25014.png,5.23587839084808,2.95544141059583,0.84180403299306,0.712770972946216,0.792271510781298,18.4900770784669,0.596545073745576,0.886364884863418,0.451293415609515,0.453250486545696,47.8898279884674,0.00559957779297757,5.61814364706294,67.160472845065
25018.png,4.96813105386805,2.93967846411842,0.840264183150353,0.64506678645679,0.779973340416974,17.7378712704169,0.650725559753255,0.891190439526267,0.443222320527821,0.434196182176981,45.6908435372269,0.00460941076612848,5.10594232881565,68.1375509684115
28011.png,4.13559681854325,2.90811729886172,0.866853361189055,0.83627722244449,0.740705651327185,15.0517489700972,0.732389822679016,0.912891524851607,0.437038314768043,0.434820703447327,50.6149330568457,0.00228011854487876,3.69048333189823,67.4735413263622
29011.png,5.089958690711,3.19648233811866,0.832609913558972,0.705635534507765,0.783945699304387,19.2505259986705,0.562252608762679,0.885254165519416,0.453058516023514,0.457733186035508,52.482521683587,0.00331051991741077,5.56661683880673,68.0549563826576
3015.png,5.00035865454756,2.79101931087774,0.839063580267877,0.665710417146662,0.827641853270623,23.7502431618099,0.53281091741802,0.875754673474737,0.417180509934396,0.427248785578263,52.478670100648,0.00186311986383355,7.05283318755864,67.3793530980977
35007.png,4.28624440810724,2.69827368822237,0.840507119634702,0.680492585934492,0.771314559428205,15.8924203863129,0.698893815128993,0.912029177510949,0.420172420320913,0.448405200854362,52.2014304359746,0.00219127898550793,4.2870212025841,69.2929781103072
35010.png,4.35122441821845,2.84106946152428,0.86323700289895,0.782023615493025,0.756324494647347,16.6627556685738,0.704628370780787,0.915516546113218,0.399302007318383,0.404791447247856,51.9170439995967,0.00215605512900279,4.19996143672117,69.1267397273028
36023.png,3.74638351428771,2.5171180870306,0.858503674969716,0.749491100388612,0.795571236184735,17.228545019252,0.68894099513327,0.931164463826892,0.434051527143397,0.464467378373965,46.4278320526928,0.00119833336041281,4.24825218016062,70.2099903069359
