ImageName,EN,MI,FMI,SCD,Qabf,SF,SSIM,MS_SSIM,VIF,VIFF,SD,MLI,AG,PSNR
10018.png,5.4639208908395,2.95251432986829,0.816277951450898,0.436748451096429,0.695138106221437,14.3475136834595,0.476703386296499,0.865710956879913,0.447182247447831,0.343516113204176,34.7596208970521,0.117475812865902,4.69832832857226,69.2350789569076
11010.png,5.90279320528459,3.35901019392433,0.835837104947375,0.541461239215128,0.692179858659558,15.4451923757689,0.432929314923408,0.879297361165236,0.455001834439519,0.367157152127712,49.5803556492513,0.0690760156049868,5.05440611044827,68.1536945974599
11013.png,5.72951431661975,3.30575413154572,0.847859317581853,0.551047421890086,0.67816945992582,13.6803970288748,0.419612512177852,0.887573722247643,0.483431735848148,0.407162300696758,45.1370611936185,0.0732383280208497,4.36414793329327,68.0928243571947
15009.png,4.82536507542392,2.67491756243466,0.834269695448406,0.574915013839815,0.747531372451936,16.2613582099815,0.580822647888563,0.861380977251019,0.49930005519305,0.392008183163348,38.6917790652015,0.0977606051808615,4.87359526531927,67.5524653509759
15012.png,4.75205143069335,2.8982604868135,0.840550613537009,0.484035876388077,0.702638605359815,16.0023158173937,0.637068403843772,0.854452070258977,0.432572470634905,0.368695517790866,41.9426492634925,0.0942713043814109,4.51504003831615,68.6315737132824
18017.png,5.02372327186494,2.83994008058024,0.829242073439342,0.45556915649903,0.752016568500533,19.9167349914736,0.496015960664379,0.857337946853378,0.472041763100411,0.39803233604543,45.423073315439,0.0929613940734161,6.01518489879387,66.7564173228158
18028.png,4.6358262376168,2.8440821575952,0.84608420857675,0.515407514850529,0.722594942269747,17.4847377424304,0.576536623586367,0.873030509624507,0.434628264582508,0.403115876555938,47.8525445679467,0.0886765092951849,4.82038243640915,66.2374590613608
21014.png,4.30277300754166,3.00238568377472,0.861812250838347,0.355006496224786,0.675111400200878,12.9884434398505,0.732356415914925,0.922268575932872,0.511169349198798,0.46597301611946,44.9960419729537,0.0777460290285188,3.39010978691651,70.7798045927369
22010.png,4.56823795409091,2.49073982158533,0.836761331676532,0.456287925621996,0.734855661204175,19.1101666172029,0.648037708179694,0.831100860081143,0.420305674032196,0.347166718484619,40.6216199213217,0.122144539064745,5.41376963419958,66.3147417927346
25014.png,5.18300923409072,2.94700860689032,0.837603493510411,0.497624474661703,0.712656681608197,17.2044248220009,0.595306647287424,0.843837421760783,0.441885475298959,0.396235320164706,44.00487690044,0.102964923526939,5.20576434491448,66.795768962833
25018.png,4.88764204249236,2.8694633900372,0.835988033333137,0.385794527058967,0.685613388754241,16.4951028829058,0.648662580713954,0.84120506959223,0.42147200959445,0.348409230947209,40.4638684644362,0.124264135735951,4.74104551088585,67.5572966257606
