ImageName,EN,MI,FMI,SCD,Qabf,SF,SSIM,MS_SSIM,VIF,VIFF,SD,MLI,AG,PSNR
10018.png,5.4137946567392,2.79077648659668,0.854495974377037,1.03713392725755,0.899106362296568,19.8050876837687,0.48096846008988,0.970173574646592,0.610001559882656,0.583437824097023,46.7702403834576,0.0539486721876961,6.85722886603444,68.4849750613442
11010.png,5.66788147461543,3.01496262697448,0.864901729477814,1.02059110431595,0.878985426088716,20.4620542670679,0.410500806789959,0.965405267015605,0.560107879098128,0.549543864778113,60.2037925336609,0.0574666712919477,6.764897392139,67.2709308931017
11013.png,5.47027392267453,2.93357760445992,0.875151577203849,0.970181913374471,0.884039131334548,18.3254818303292,0.396723873749764,0.965029720669743,0.597920681285289,0.593596279902402,55.0510997764355,0.0473126456168437,5.86014874825339,67.3677721792157
15009.png,4.54748744524266,2.52329704875745,0.855668708637208,0.982182711142663,0.908827281783106,20.8596258108957,0.579040724747137,0.974598096877213,0.656241911793879,0.683434369164776,51.0062148327651,0.0766370332652155,6.82684841278379,66.8192788808325
15012.png,4.574357698725,2.72440062444997,0.863619409705771,0.987825796852463,0.898205914549738,21.3533623712713,0.637445983220493,0.968980554013337,0.611205665344468,0.618422647612757,54.3477034645674,0.0740551948992433,6.60326208562892,67.5949571968084
18017.png,4.81799725871388,2.70030442195902,0.844159887367305,0.850072272185335,0.902000948354978,25.3346638018147,0.490963269192055,0.963198414920151,0.56295304979328,0.612462402490822,56.5713378460074,0.0892916945267252,7.93307136957671,66.3583766180516
18028.png,4.52706004795509,2.5899737722183,0.865130806484082,0.871467914311927,0.877277434053796,22.578269026442,0.581332464909704,0.960508093777367,0.532990693734163,0.598507523783284,58.6999086718923,0.0788768126387407,6.48799751115894,65.7956380941652
21014.png,4.08258831963814,2.705984743959,0.885399958206738,0.994309577524655,0.875309135273481,17.875055704013,0.737757999821369,0.97235121670307,0.651415220712106,0.682809327968271,54.390185220804,0.0552923682969682,4.88405496937067,69.5315327244123
22010.png,4.50505861371212,2.487514341769,0.848009579369312,0.786154979342593,0.912813134519752,24.7435975329488,0.658345551406817,0.974154995695514,0.586467146682997,0.626658155886823,54.9274871744853,0.0944452921927859,7.60757218983944,65.7164132038284
25014.png,5.04746546785025,2.68908634092578,0.85569024823094,0.745626334499157,0.905970722961471,23.3655834550751,0.609551904106985,0.971714645366985,0.598756408242581,0.656568762508281,56.3488318653021,0.055948839095234,7.68061251502859,66.0293520044053
25018.png,4.83375455818407,2.63145443321529,0.856818279028718,0.716141927753854,0.897420655209306,22.2380393055877,0.659846944112974,0.97046284592889,0.581792458588326,0.597382180926619,53.5356953754073,0.0682743512578603,7.02173363966551,66.9457977979784
28011.png,4.1112855653716,2.5917052006559,0.882501209538449,1.09845089570381,0.871688964177911,19.7989751727749,0.736455140189028,0.961608763296425,0.544703773429964,0.551262261383815,59.547582256161,0.0834510773752286,5.2841551284224,66.3466808337394
29011.png,5.09099347070272,2.94909765404951,0.853418166826308,0.84002376754341,0.911078679495055,24.7259064620015,0.589736855312331,0.970848464004944,0.632970981888049,0.618736212381349,61.4863927165662,0.0603600782791881,7.92929344044473,66.5340245932056
3015.png,4.71636467340242,2.71056017058581,0.850319369382229,0.760846791656989,0.936037888154213,29.0719313180897,0.542089726501437,0.971864015361195,0.580460950691912,0.602061304764617,59.9963286673893,0.0673787220291092,9.20461196694853,66.2754976262098
35007.png,4.17267681779006,2.54065729749948,0.85432493259763,0.897179491356092,0.872090743645508,20.0980241810082,0.707803459645738,0.972232700914017,0.55029960128899,0.561615289828747,58.8067395015792,0.0605869649794052,5.82889366311325,67.9738229132434
35010.png,4.28559674801626,2.61395854395376,0.875899701516749,1.18510070665714,0.872992499181379,21.5020960560575,0.713799023577977,0.967279795555023,0.535008608385055,0.5361834661333,60.6184824215053,0.0819798986234103,5.88300473193863,67.5543406261771
36023.png,3.5988597679026,2.35824631902593,0.877738760877697,1.01436349953947,0.892308448879952,21.6499813204647,0.69360085957947,0.966261851061644,0.551654458321594,0.581160636674441,52.5284941959895,0.0438482402292149,5.66298308813215,68.7979586490724
36034.png,3.28788034803834,2.307879470538,0.886231035238603,1.10238929643289,0.87817816797769,18.606171394744,0.7897105408983,0.963327802308371,0.535889066786277,0.6078476144357,52.9557289717569,0.0659131958128336,4.44844031003458,69.3647911222078
40022.png,4.78494956506386,2.79520671350766,0.855295118935007,0.914645636540033,0.921441155059648,25.8496243501548,0.599573878526681,0.97961923138811,0.69290516899428,0.675968534415048,55.5340838599775,0.0579912629537485,7.91211489352363,67.733328576638
40031.png,5.18830223161506,2.89013630051962,0.858750530301489,1.12188409118919,0.894116148589753,24.1519850602997,0.558002511457258,0.964495300627892,0.60585724949037,0.548617014926785,58.9818419532608,0.0548760930399831,7.43782620234722,67.2364553080194
4010.png,4.92269114087476,2.52058600464044,0.849689199003987,0.96235555400323,0.877054443423783,19.8238126452536,0.470318619014634,0.962714135572153,0.590928068061443,0.648138676950571,46.3094744097804,0.088497611169134,6.62851869959944,67.5720522622789
4012.png,4.90761574973843,2.6676755357212,0.856459821825993,0.954618023543101,0.882547597366645,20.6832425569969,0.508866027696013,0.963164396605305,0.594472342400158,0.664808287369817,51.6889253852968,0.090189825842994,6.71873650225714,66.5860084884591
9023.png,4.04917378932856,2.61259897590908,0.866668519082223,1.10845486250286,0.898041413745877,21.1189108291087,0.669630301601696,0.96139423985231,0.568704526185297,0.546904482702176,51.9707313010436,0.0536626856929823,5.81737141269824,69.232347722153
9028.png,3.82732352729125,2.69818100078056,0.880028268876288,1.08371977345898,0.89949189358384,19.5021672689544,0.715746428039783,0.970855023469241,0.597985447402529,0.563736580889298,54.1286513685294,0.0435334946186863,5.20891393280189,69.7162164939612
AVERAGE,4.60130970246609,2.66865923469466,0.863182116337143,0.958571702028659,0.893626007904446,21.8134853918801,0.605742139757812,0.968010131067962,0.588820538270158,0.604577654248951,55.2669147564009,0.0668257802464658,6.60384548632255,67.4516062445629
