ImageName,EN,MI,PSNR,MSE,SF,SD,VIF,AG,CC,SCD,Qabf
25015.png,3.63455088511557,2.26012788318474,63.4828393852294,0.0291605977634428,23.5822507199717,56.2808191742721,0.590988981533515,5.77865989551129,0.812122037392779,1.01253441663707,0.529654082089072
25022.png,4.36398617275711,2.55370533352792,62.9874105417325,0.0326843089243395,26.961194994644,66.216679043471,0.528144839988961,7.40739857061359,0.844972957447859,0.968910990938266,0.509269194470946
25027.png,4.70456890538805,2.66423380097662,63.5680139698945,0.0285942667220841,27.8386399521826,68.4711119570995,0.50575781486549,7.9528781529118,0.866361941819697,0.926656531979165,0.503075792723465
25038.png,5.15871545267316,2.77847733732466,63.2274855063305,0.030926573862254,30.7092249185491,72.5755247909834,0.455603575791217,8.83974171704376,0.866010724831189,0.95590128390182,0.485336528015898
25046.png,5.3470237097735,2.84013694555802,63.3136028660612,0.0303193631111682,31.9242466073372,73.2198484869703,0.448644521290436,9.31847153008375,0.86993230387051,0.949713990187536,0.483565497900572
25055.png,5.32624958805671,2.69579354832985,63.9878920005525,0.0259591914158241,32.6056315056518,72.9485425139941,0.458454918046317,9.66425617242515,0.88299125060835,0.899403292267927,0.478907145814892
25063.png,5.28495609498754,2.63822850311304,64.2040012219035,0.0246990493956276,32.2392193468319,68.7785783040788,0.466168012263136,9.43806687314837,0.879874351140211,0.887249238709259,0.495177623647112
25073.png,5.44009571638342,2.56957373215613,63.2802163108532,0.0305533425911533,34.8016928872523,64.5459968002825,0.470988780577251,10.5883585438581,0.843541496844665,1.01769649913923,0.516376708042667
30034.png,5.05049339264901,2.70123004763612,63.4424888349351,0.0294327930888961,23.5434526695415,62.1226681279614,0.542911000440732,7.01337280264179,0.839236920144559,1.04266940786844,0.512872841400255
30043.png,5.65718553252816,2.80034479900637,62.4518567385972,0.0369738510231567,28.9189385903283,67.6928866041928,0.509408325774464,8.96206633163006,0.837114317650806,1.04846693095933,0.491194486086598
30057.png,5.91759983513687,3.00685028933106,63.4810218359587,0.029172804208042,25.6472016447386,67.7974267189234,0.515850426067298,8.12865149233465,0.872589918719397,0.930851079775588,0.4724834426499
30062.png,6.04054514718373,2.93930786855673,63.7130964487763,0.0276548123533842,26.1202890606659,68.2151487557212,0.499934131227546,8.54864011660666,0.872229197554687,0.951822965678982,0.483424167242729
30066.png,5.99577900239515,2.80816563053579,63.6059856848287,0.0283453479430988,25.5989127732326,63.6224298688784,0.506302822068426,8.14452514999647,0.843141120657101,1.05964823144481,0.488595166454415
30071.png,6.07112629914719,2.81929602541678,63.6401003166525,0.028123562236054,27.2955240688135,65.6564346045951,0.490603954082614,8.97401660884321,0.853940294718412,1.02219862965269,0.489581635919742
30084.png,5.90234011148605,2.89070582535368,62.9925942781787,0.0326453202250186,26.7203000209725,66.3529084880492,0.492440856720164,8.44308227570817,0.85097220307377,1.00740103919905,0.474444278877776
30092.png,5.81141582142065,2.88445519473586,63.1688570798131,0.0313469039289276,27.5059850327624,68.1938111019575,0.493629647881337,8.72019439935222,0.859784380744294,0.986535989309714,0.483479239370513
30100.png,5.39178520088327,2.7570560259262,62.5227018463013,0.0363756008947505,26.7413938419044,65.2610796362935,0.515777838535645,8.13696960511681,0.832162057301916,1.05104056800506,0.501123935235314
41041.png,4.62585005214645,2.61749258158229,63.2987941334296,0.0304229236501586,26.668445865891,59.1650410096716,0.566150651269656,7.23297777266044,0.828227435623019,1.00640943250489,0.530897348436355
41054.png,4.93691443222517,2.75886616111086,63.7829434358759,0.0272136012703948,27.4033797293005,69.7180804959285,0.50456149336956,7.53055963328499,0.869149062197885,0.944832766532503,0.509080698042474
41066.png,5.14595970343775,2.72363076595191,64.334551269567,0.0239676378507515,27.0125368043774,67.9928514604693,0.484409470309598,7.53378456839133,0.879098089582741,0.892611932393719,0.504396242846738
41071.png,5.13703252666836,2.81519924472511,64.5115693035283,0.0230103609113682,27.2095800017668,72.2794389749346,0.490009426956649,7.72750494022258,0.890176576170034,0.877943619109015,0.496800301715256
41083.png,4.92505768589451,2.78539336074027,65.3073389801412,0.0191578365151399,24.9113372636779,72.9762100771552,0.483319372098196,7.06625875970427,0.907227567251968,0.808500753149076,0.482354583139878
41094.png,4.60942134608881,2.70121362678862,64.8073514641536,0.021495384324839,23.9239156022817,70.4319997540609,0.480474671521605,6.62082146352208,0.893936789791199,0.851870082985136,0.470470048485136
41101.png,4.18587334422003,2.52753825193299,65.7486982413414,0.0173065514071361,22.4166190592832,70.1149197630224,0.454037230290697,6.03704779711407,0.905517826660135,0.824640334703654,0.476923852125986
AVERAGE,5.19435524827693,2.7307092826459,63.7025588206098,0.0281475827340421,27.4291630400816,67.5262681880403,0.498107198457105,8.07534604886357,0.862512950908216,0.95522958362633,0.494561868363904
