ImageName,NABF,SSIM,MS_SSIM,FMI_pixel,FMI_dct,FMI_wavelet,FMI_edge
25015.png,0.0272300372265923,0.5607113502578,0.960880962163298,0.849981946164411,0.367584717304582,0.419817620603559,0.849981946164411
25022.png,0.0305177166330719,0.581559895956915,0.958524107863613,0.827452803314797,0.353662675141844,0.406156944885215,0.827452803314797
25027.png,0.0289845137204237,0.576486403722621,0.957144914678977,0.826865509598491,0.33903441615927,0.389683067266885,0.826865509598491
25038.png,0.0307977740624874,0.583061476142096,0.954544484924016,0.828345540232131,0.3522816058995,0.381723197250621,0.828345540232131
25046.png,0.0288186220343504,0.570600143062786,0.952496347590674,0.833886320672155,0.355936762507881,0.392525450453593,0.833886320672155
25055.png,0.0275484497110684,0.574347011587203,0.95891535568504,0.826193502651991,0.360504603833026,0.396167059971802,0.826193502651991
25063.png,0.0278001321466924,0.565682482848319,0.958553709393642,0.825545409518105,0.369490014679121,0.405471064784073,0.825545409518105
25073.png,0.0228358764921931,0.564675510741013,0.95969031977731,0.825025116615261,0.378275147456609,0.413492091587507,0.825025116615261
30034.png,0.0257807761049176,0.586782768666639,0.954303556971154,0.8462655784827,0.340819134644915,0.400086916919136,0.8462655784827
30043.png,0.0252050557674923,0.571747556597002,0.954955593566209,0.83513124249738,0.335585916528799,0.398840925520639,0.83513124249738
30057.png,0.0254883435850539,0.547720897321042,0.953517686968498,0.846514927837722,0.334362248854837,0.380501195330019,0.846514927837722
30062.png,0.026257237527299,0.552296670384757,0.946241000363926,0.839272432502038,0.335323804537133,0.405466041791318,0.839272432502038
30066.png,0.0246507027309558,0.548164916095677,0.944294988082249,0.8490002830282,0.340464994711026,0.411287970797956,0.8490002830282
30071.png,0.0288990141765021,0.542262077793709,0.941762511170733,0.835811811641974,0.336568490814573,0.397829692300633,0.835811811641974
30084.png,0.0245076467801174,0.546509109672577,0.953038636614774,0.845099860690817,0.339871679822721,0.395391151216178,0.845099860690817
30092.png,0.0256298471931523,0.569433216616922,0.954527378335463,0.844742159105445,0.340717137608858,0.404375964949691,0.844742159105445
30100.png,0.0238350234375079,0.573549722565781,0.952537244764934,0.838651578940741,0.346369280050142,0.413633186916588,0.838651578940741
41041.png,0.017507747185452,0.608918652198249,0.965194376366371,0.859482198963747,0.366715110634926,0.396744818965587,0.859482198963747
41054.png,0.0239283648322443,0.630618437627643,0.951945348719579,0.86145761113294,0.359316260168737,0.405970547636573,0.86145761113294
41066.png,0.0291331931080816,0.640661266313936,0.959486206819068,0.851725200645645,0.35583949423298,0.399977078563341,0.851725200645645
41071.png,0.0279870164983886,0.645960356166987,0.957979020392914,0.85255005082479,0.353336032273077,0.413749211398029,0.85255005082479
41083.png,0.030211140497681,0.661772408488239,0.951076937328151,0.851746357237442,0.337261687903456,0.395954889105241,0.851746357237442
41094.png,0.0281363315874774,0.671139941380773,0.956412545611856,0.846561594970329,0.334674178699249,0.398948595502219,0.846561594970329
41101.png,0.0285064454741352,0.718219260371594,0.955552573820048,0.842879865188213,0.329966146874103,0.42016428911829,0.842879865188213
AVERAGE,0.0266748753547224,0.591370063857512,0.954732325332187,0.841257870935728,0.34849839755589,0.401831623868112,0.841257870935728
