ImageName,EN,MI,PSNR,MSE,SF,SD,VIF,AG,CC,SCD,Qabf,Qcv,Qcb,Qw,Qe
16009.png,5.6235919019891,3.22071350821124,65.0327602112236,0.0204081829911422,21.4046127003723,55.0909164638781,0.415759257168487,5.61130500939293,0.836083014949399,1.12348638825495,0.397607565286485,1800.37461200569,0.304141808365037,0.423699847471959,0.648448223548399
16010.png,5.76321023350459,3.30713405116353,64.3079123140707,0.0241151034579924,22.2041655858252,60.197132674325,0.422582905699942,6.03912180640988,0.826085136903965,1.27436084929333,0.408895242064924,1801.51562294918,0.320994005460014,0.458722572222279,0.654564809777878
16011.png,5.75950759238729,3.32948002212609,64.2011194723074,0.0247154438234393,20.1983072207384,59.9150031855993,0.416103271845979,5.57049304827059,0.829157284208962,1.18089688895491,0.392214524515812,1877.24057620414,0.312900198526342,0.428602898828362,0.647682185039448
16012.png,5.55220328706557,3.37739651969855,64.619703030467,0.022444506347844,18.6024439017471,58.0626932836005,0.44034215429852,5.03428170887396,0.84124227889373,1.04362071766492,0.365375567114209,1899.5936561701,0.322816173760499,0.452748997096313,0.633237689018859
16013.png,5.35748406787416,3.41495137860795,64.7971248080384,0.021546060752062,17.9898625967515,57.539469140104,0.452507864422677,4.72387833676281,0.845961623554806,0.993815015665902,0.349317115923003,2027.35581670914,0.331877298230697,0.477599241137249,0.622309632746478
16014.png,5.31677535642807,3.33580978236651,64.9942479507531,0.0205899629809223,18.2552222752457,58.7852420830953,0.459785204573158,4.64795838300073,0.844313578546736,1.15791353915802,0.383604119414867,2035.05140829542,0.33324412245129,0.491257301931706,0.634003128612039
16015.png,5.06904593802841,3.37608554817838,65.1077338516062,0.0200588936459234,16.3106438167133,54.7660487072889,0.455582302229421,4.00617836611,0.843662504260881,0.983245616617226,0.325960518499071,2080.27498546217,0.312230167334468,0.469506571330651,0.59708887401858
20013.png,5.36699949157795,2.92774004451606,63.0230628327282,0.0324170937954302,19.8485140761068,69.546618817866,0.372897360706946,4.71035739367046,0.872471821795115,0.901393359329647,0.385804208808203,1653.85857418592,0.281594681770358,0.366228034854472,0.610117995598024
2004.png,5.48046886154289,3.08091965794264,61.3171584737373,0.0480136269140775,28.9476875092356,62.9832775905143,0.453710972173927,7.2621935449114,0.745178469788956,1.1903013475934,0.428864313110395,2313.59798253876,0.327418009484917,0.434499292821162,0.642584008650524
2010.png,5.47176032568596,3.30620178966841,63.5714583603198,0.0285715975939242,20.3061075914294,58.1238901121567,0.432575995601993,5.17690035778099,0.821138700169533,0.980255606675127,0.315790780222441,2696.32670722844,0.346133350335686,0.474004831441536,0.542815697360997
2013.png,5.24074780430108,3.16774166181518,64.0969919526133,0.0253151885035954,19.5165049243143,56.1326696427239,0.427026416366029,4.63830702888166,0.826872210207097,0.976180792895518,0.313232224797427,3153.64746667111,0.342887627201415,0.468123004951229,0.5015236351026
21014.png,5.27900568278964,3.1645167683513,64.6492720968045,0.022292211313332,18.5049124870117,57.6434312604017,0.417216472552037,4.42624632507115,0.842988071027966,1.02396190196083,0.385785836072683,1982.6457988283,0.319812366163289,0.444474594046122,0.614896851311505
28011.png,5.0433731566359,3.33904872031603,64.6695568949686,0.0221883328095714,16.0640429944778,60.1284904477995,0.494532383569702,3.85947933711399,0.852882227089341,1.01631480127813,0.374896751096687,1858.8542276985,0.294988880636007,0.4425538733951,0.615472235858789
32011.png,6.34973700655442,3.0888280570664,63.6578820242122,0.0280086488294766,18.4484663299276,53.4386965436345,0.371514821723946,5.28696814686579,0.836181952332055,0.629334249342357,0.335151064613493,2497.68227835399,0.344375107987511,0.442242839612621,0.575386095418944
33013.png,5.46258539771673,3.09936880450529,63.5154165370521,0.0289426776162939,18.1715447837665,62.606587789589,0.380583880646444,4.53112675806102,0.834766125812518,1.08575261970178,0.342648946037259,1789.04681023991,0.291219578959313,0.394561297852232,0.583648508567286
34008.png,5.78110772387459,3.03905865366808,63.5015795431793,0.0290350385209039,22.8770132645602,54.1855784060133,0.361974606957152,6.22784382015425,0.803353373212466,1.00114394677294,0.31770228114969,2093.21437244003,0.300863010599671,0.423390792949076,0.614500146539871
34010.png,5.83717030693438,3.05532308001168,63.6800486716713,0.0278660552403598,21.5240613622176,54.851894992488,0.34270362602004,6.09049590350419,0.803527723100797,1.06502591683241,0.306800148732633,2296.75555738897,0.316099013779316,0.480051704606478,0.603293861453231
37011.png,5.53982919239778,3.04928555779123,63.6663352976833,0.027954184749593,20.1573167182394,66.1221627411307,0.350868704854182,5.20947984981889,0.86588697604462,0.808787382179448,0.324268363121381,1936.08169430806,0.300692973687327,0.427275306664828,0.5992644103789
41010.png,5.56394295751159,3.00271760331639,63.4589928779382,0.0293211549541117,16.80903683626,58.1323571933789,0.384466181580363,4.53539244105579,0.823686851328325,0.972633156186682,0.296785664720141,1821.45314423158,0.279781642970582,0.387354273442176,0.610031265495568
41011.png,5.45892190900815,3.01074293515433,63.9770723040686,0.0260239448826022,16.7908655175495,56.1974452008941,0.368939063114082,4.45530392477172,0.830590724002101,0.947150737925853,0.290980178499698,1955.1101595165,0.29345848250155,0.405363172042731,0.599413209051639
41012.png,5.46898415831835,2.97709060766126,64.0433561124923,0.0256297724048067,16.7842572021651,55.715378225951,0.35808593009893,4.52209153881252,0.828584547958983,0.95287790011267,0.287671958232574,2120.14189061142,0.304014984599206,0.431994002506277,0.586115559266478
41013.png,5.30535721966488,2.91021595509306,63.975910110084,0.0260309099536912,16.8418483365739,56.6154980211992,0.355370684983154,4.46039893169533,0.826567615369518,0.997911107426026,0.290171835558275,2177.48814868436,0.275311419116559,0.39258268491347,0.582954820884615
