ImageName,EN,MI,FMI,SCD,Qabf,SF,SSIM,MS_SSIM,VIF,VIFF,SD,MLI,AG,PSNR
16009.png,5.6235919019891,3.22071350821129,0.850207913748046,1.12348638825495,0.650037685258586,21.4046127003723,0.239979041911739,0.880798789039468,0.415759257168487,0.368774607719448,55.0909164638781,0.222125063290425,5.61130500939293,65.0327602112236
16010.png,5.76321023350459,3.3071340511636,0.846358735408603,1.27436084929333,0.662740463415,22.2041655858252,0.232930110618139,0.873425636848895,0.422582905699942,0.363094856309831,60.197132674325,0.219839645433805,6.03912180640988,64.3079123140707
16011.png,5.75950759238729,3.32948002212616,0.851621227171111,1.18089688895491,0.643863545428792,20.1983072207384,0.228550531591739,0.868675510585816,0.416103271845979,0.333203207562977,59.9150031855993,0.208344663298954,5.57049304827059,64.2011194723074
16012.png,5.55220328706557,3.37733548454236,0.859846196283541,1.04362071766492,0.614522245705632,18.6024439017471,0.230867980190129,0.857386723838964,0.44034215429852,0.35222539803244,58.0626932836005,0.133650342705398,5.03428170887396,64.619703030467
16013.png,5.35748406787416,3.41492086102988,0.865937223540306,0.993815015665902,0.591932513766012,17.9898625967515,0.214244108417905,0.848942584392816,0.452507864422677,0.3582437670058,57.539469140104,0.0857582597303586,4.72387833676281,64.7971248080384
16014.png,5.31677535642807,3.33580978236655,0.869399904959558,1.15791353915802,0.624910453456513,18.2552222752457,0.212539724183511,0.863039098610281,0.459785204573158,0.379467900314636,58.7852420830953,0.145211915275778,4.64795838300073,64.9942479507531
16015.png,5.06904593802841,3.37608554817842,0.88705119983932,0.983245616617226,0.555207621614299,16.3106438167133,0.210916758457801,0.856896790363456,0.455582302229421,0.374231183380312,54.7660487072889,0.0730256215389797,4.00617836611,65.1077338516062
20013.png,5.36699949157795,2.92774004451611,0.894057188271037,0.901393359329647,0.628458171171771,19.8485140761068,0.226606666076595,0.860994292565689,0.372897360706946,0.358901851743137,69.546618817866,0.205769912931531,4.71035739367046,63.0230628327282
2004.png,5.48046886154289,3.08088914036454,0.836305332569685,1.1903013475934,0.665904792994745,28.9476875092356,0.220994990711514,0.854580176734668,0.453710972173927,0.342896896468098,62.9832775905143,0.131173409130228,7.2621935449114,61.3171584737373
2010.png,5.47176032568596,3.30620178966844,0.869338400469476,0.980255606675127,0.525686968826651,20.3061075914294,0.274902109044751,0.839041310696867,0.432575995601993,0.231734916481197,58.1238901121567,0.0432465688939435,5.17690035778099,63.5714583603198
2013.png,5.24074780430108,3.16768062665895,0.892506985685711,0.976180792895518,0.507904137914339,19.5165049243143,0.28369763461554,0.844085371304753,0.427026416366029,0.258678473023547,56.1326696427239,0.0453007895752282,4.63830702888166,64.0969919526133
21014.png,5.27900568278964,3.16451676835133,0.89428602975804,1.02396190196083,0.635540653534425,18.5049124870117,0.252279491272405,0.866454839652017,0.417216472552037,0.28033385779971,57.6434312604017,0.140463433910484,4.42624632507115,64.6492720968045
28011.png,5.0433731566359,3.33904872031607,0.89270828199468,1.01631480127813,0.59296008204558,16.0640429944778,0.220886929671243,0.862293967883781,0.494532383569702,0.382142901762195,60.1284904477995,0.0982459407561038,3.85947933711399,64.6695568949686
32011.png,6.34973700655442,3.08882805706643,0.870662185375538,0.629334249342357,0.560892781092313,18.4484663299276,0.280470983018868,0.805078690607721,0.371514821723946,0.284532675466996,53.4386965436345,0.0104224305045828,5.28696814686579,63.6578820242122
33013.png,5.46258539771673,3.09936880450537,0.882198836685627,1.08575261970178,0.574107925239811,18.1715447837665,0.249799379900812,0.827551295016275,0.380583880646444,0.300396063813077,62.606587789589,0.153537902221112,4.53112675806102,63.5154165370521
34008.png,5.78110772387459,3.03897458117358,0.836707671806627,1.00114394677294,0.564993145373567,22.8770132645602,0.249651569192008,0.821175415018188,0.361974606957152,0.322053226792368,54.1855784060133,0.0908050825980669,6.22784382015425,63.5015795431793
34010.png,5.83717030693438,3.0552620448555,0.844348554405606,1.06502591683241,0.558005406128142,21.5240613622176,0.2522790334312,0.832325673387581,0.34270362602004,0.297660460564293,54.851894992488,0.0525327678025099,6.09049590350419,63.6800486716713
37011.png,5.53982919239778,3.04918652481711,0.870112625423447,0.808787382179448,0.562961490801541,20.1573167182394,0.245022791283941,0.844475173421662,0.350868704854182,0.303843138447082,66.1221627411307,0.0474168181017367,5.20947984981889,63.6663352976833
41010.png,5.56394295751159,3.00230924296597,0.874650048213031,0.972633156186682,0.547472900712152,16.80903683626,0.224098623488935,0.801987610764805,0.384466181580363,0.330726053007511,58.1323571933789,0.0741267103611363,4.53539244105579,63.4589928779382
41011.png,5.45892190900815,3.01010509496698,0.886651415080028,0.947150737925853,0.53764354537963,16.7908655175495,0.2317271001479,0.801388914715402,0.368939063114082,0.32357445987689,56.1974452008941,0.0581546198388651,4.45530392477172,63.9770723040686
41012.png,5.46898415831835,2.97709060766134,0.878300381929566,0.95287790011267,0.526034430338433,16.7842572021651,0.231955984374052,0.804299946297574,0.35808593009893,0.313975831517907,55.715378225951,0.0351096940550077,4.52209153881252,64.0433561124923
41013.png,5.30535721966488,2.91021595509313,0.868361102887719,0.997911107426026,0.526566189479971,16.8418483365739,0.218526666658475,0.805727998606161,0.355370684983154,0.314371975899965,56.6154980211992,0.0725144218576424,4.46039893169533,63.975910110084
41014.png,5.3087495392376,2.9457001625228,0.879947236838762,1.02745929929552,0.54227003438143,16.2708345886369,0.219859332878782,0.811347205119358,0.367014891168819,0.325341267479383,56.130835678597,0.0508851599331899,4.23983535583753,63.9605871388728
41015.png,5.25135840099389,2.98756614735929,0.88408975983638,1.09114404681311,0.564514040145241,16.1513507334435,0.210558567268198,0.828915652394987,0.375109414894397,0.336404951362023,58.0127327256106,0.115830050099713,4.05760279982698,63.8966544487261
AVERAGE,5.48549656300096,3.14634014877005,0.870235601590894,1.01770696616378,0.581880467675191,19.1241509730546,0.235972754516924,0.840037027827799,0.403218931968764,0.326533746742951,58.3718354553266,0.104728800993532,4.97180167152727,63.9884140548174
